Codigo del ambito,Ambito,Codigo de Area(ISO3),Area,Codigo del elemento,Elemento,Codigo del producto,Producto,Codigo del year,Year,Unidad,Valor,Simbolo,Descripcion del Simbolo
"LC,""Cobertura de la tierra"",""LBR"",""Liberia"",""5013"",""Area from WorldCover"",""6971"",""Cultivos herbáceos"",""2020"",""2020"",""1000 ha"",""1.47"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""LBR"",""Liberia"",""5013"",""Area from WorldCover"",""6971"",""Cultivos herbáceos"",""2021"",""2021"",""1000 ha"",""0.07"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""LBR"",""Liberia"",""5013"",""Area from WorldCover"",""6972"",""Cultivos madereros"",""2020"",""2020"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""LBR"",""Liberia"",""5013"",""Area from WorldCover"",""6972"",""Cultivos madereros"",""2021"",""2021"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""LBR"",""Liberia"",""5013"",""Area from WorldCover"",""6973"",""Cultivos múltiples o estratificados"",""2020"",""2020"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""LBR"",""Liberia"",""5013"",""Area from WorldCover"",""6973"",""Cultivos múltiples o estratificados"",""2021"",""2021"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""LBR"",""Liberia"",""5013"",""Area from WorldCover"",""6983"",""Pastizales"",""2020"",""2020"",""1000 ha"",""261.47"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""LBR"",""Liberia"",""5013"",""Area from WorldCover"",""6983"",""Pastizales"",""2021"",""2021"",""1000 ha"",""302.42"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""LBR"",""Liberia"",""5013"",""Area from WorldCover"",""6974"",""Áreas cubiertas por árboles"",""2020"",""2020"",""1000 ha"",""8969.5"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""LBR"",""Liberia"",""5013"",""Area from WorldCover"",""6974"",""Áreas cubiertas por árboles"",""2021"",""2021"",""1000 ha"",""8923.84"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""LBR"",""Liberia"",""5013"",""Area from WorldCover"",""6975"",""Manglares"",""2020"",""2020"",""1000 ha"",""28.45"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""LBR"",""Liberia"",""5013"",""Area from WorldCover"",""6975"",""Manglares"",""2021"",""2021"",""1000 ha"",""22.97"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""LBR"",""Liberia"",""5013"",""Area from WorldCover"",""6976"",""Áreas cubiertas por arbustos"",""2020"",""2020"",""1000 ha"",""261.87"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""LBR"",""Liberia"",""5013"",""Area from WorldCover"",""6976"",""Áreas cubiertas por arbustos"",""2021"",""2021"",""1000 ha"",""272.73"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""LBR"",""Liberia"",""5013"",""Area from WorldCover"",""6977"",""Vegetación arbustiva y/o herbácea, acuática o periódicamente inundada"",""2020"",""2020"",""1000 ha"",""2.73"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""LBR"",""Liberia"",""5013"",""Area from WorldCover"",""6977"",""Vegetación arbustiva y/o herbácea, acuática o periódicamente inundada"",""2021"",""2021"",""1000 ha"",""2.41"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""LBR"",""Liberia"",""5013"",""Area from WorldCover"",""6978"",""Áreas de vegetación natural dispersa"",""2020"",""2020"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""LBR"",""Liberia"",""5013"",""Area from WorldCover"",""6978"",""Áreas de vegetación natural dispersa"",""2021"",""2021"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""LBR"",""Liberia"",""5013"",""Area from WorldCover"",""6979"",""Tierras desérticas"",""2020"",""2020"",""1000 ha"",""20.36"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""LBR"",""Liberia"",""5013"",""Area from WorldCover"",""6979"",""Tierras desérticas"",""2021"",""2021"",""1000 ha"",""3.1"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""LBR"",""Liberia"",""5013"",""Area from WorldCover"",""6980"",""Nieve permanente y glaciares"",""2020"",""2020"",""1000 ha"",""0"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""LBR"",""Liberia"",""5013"",""Area from WorldCover"",""6980"",""Nieve permanente y glaciares"",""2021"",""2021"",""1000 ha"",""0"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""LBR"",""Liberia"",""5013"",""Area from WorldCover"",""6981"",""Cuerpos de aguas interiores"",""2020"",""2020"",""1000 ha"",""36.35"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""LBR"",""Liberia"",""5013"",""Area from WorldCover"",""6981"",""Cuerpos de aguas interiores"",""2021"",""2021"",""1000 ha"",""45.99"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""LBR"",""Liberia"",""5013"",""Area from WorldCover"",""6982"",""Cuerpos de agua costera y zonas intermareales"",""2020"",""2020"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""LBR"",""Liberia"",""5013"",""Area from WorldCover"",""6982"",""Cuerpos de agua costera y zonas intermareales"",""2021"",""2021"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""LBY"",""Libia"",""5013"",""Area from WorldCover"",""6970"",""Superficies artificiales (incluidas las zonas urbanas y conexas)"",""2020"",""2020"",""1000 ha"",""186.52"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""LBY"",""Libia"",""5013"",""Area from WorldCover"",""6970"",""Superficies artificiales (incluidas las zonas urbanas y conexas)"",""2021"",""2021"",""1000 ha"",""211.26"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""LBY"",""Libia"",""5013"",""Area from WorldCover"",""6971"",""Cultivos herbáceos"",""2020"",""2020"",""1000 ha"",""876.22"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""LBY"",""Libia"",""5013"",""Area from WorldCover"",""6971"",""Cultivos herbáceos"",""2021"",""2021"",""1000 ha"",""981.06"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""LBY"",""Libia"",""5013"",""Area from WorldCover"",""6972"",""Cultivos madereros"",""2020"",""2020"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""LBY"",""Libia"",""5013"",""Area from WorldCover"",""6972"",""Cultivos madereros"",""2021"",""2021"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""LBY"",""Libia"",""5013"",""Area from WorldCover"",""6973"",""Cultivos múltiples o estratificados"",""2020"",""2020"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""LBY"",""Libia"",""5013"",""Area from WorldCover"",""6973"",""Cultivos múltiples o estratificados"",""2021"",""2021"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""LBY"",""Libia"",""5013"",""Area from WorldCover"",""6983"",""Pastizales"",""2020"",""2020"",""1000 ha"",""1763.65"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""LBY"",""Libia"",""5013"",""Area from WorldCover"",""6983"",""Pastizales"",""2021"",""2021"",""1000 ha"",""1804"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""LBY"",""Libia"",""5013"",""Area from WorldCover"",""6974"",""Áreas cubiertas por árboles"",""2020"",""2020"",""1000 ha"",""57.09"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""LBY"",""Libia"",""5013"",""Area from WorldCover"",""6974"",""Áreas cubiertas por árboles"",""2021"",""2021"",""1000 ha"",""113.87"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""LBY"",""Libia"",""5013"",""Area from WorldCover"",""6975"",""Manglares"",""2020"",""2020"",""1000 ha"",""0"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""LBY"",""Libia"",""5013"",""Area from WorldCover"",""6975"",""Manglares"",""2021"",""2021"",""1000 ha"",""0"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""LBY"",""Libia"",""5013"",""Area from WorldCover"",""6976"",""Áreas cubiertas por arbustos"",""2020"",""2020"",""1000 ha"",""280.44"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""LBY"",""Libia"",""5013"",""Area from WorldCover"",""6976"",""Áreas cubiertas por arbustos"",""2021"",""2021"",""1000 ha"",""209.31"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""LBY"",""Libia"",""5013"",""Area from WorldCover"",""6977"",""Vegetación arbustiva y/o herbácea, acuática o periódicamente inundada"",""2020"",""2020"",""1000 ha"",""16.72"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""LBY"",""Libia"",""5013"",""Area from WorldCover"",""6977"",""Vegetación arbustiva y/o herbácea, acuática o periódicamente inundada"",""2021"",""2021"",""1000 ha"",""9.98"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""LBY"",""Libia"",""5013"",""Area from WorldCover"",""6978"",""Áreas de vegetación natural dispersa"",""2020"",""2020"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""LBY"",""Libia"",""5013"",""Area from WorldCover"",""6978"",""Áreas de vegetación natural dispersa"",""2021"",""2021"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""LBY"",""Libia"",""5013"",""Area from WorldCover"",""6979"",""Tierras desérticas"",""2020"",""2020"",""1000 ha"",""158913.56"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""LBY"",""Libia"",""5013"",""Area from WorldCover"",""6979"",""Tierras desérticas"",""2021"",""2021"",""1000 ha"",""158760.3"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""LBY"",""Libia"",""5013"",""Area from WorldCover"",""6980"",""Nieve permanente y glaciares"",""2020"",""2020"",""1000 ha"",""0"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""LBY"",""Libia"",""5013"",""Area from WorldCover"",""6980"",""Nieve permanente y glaciares"",""2021"",""2021"",""1000 ha"",""0"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""LBY"",""Libia"",""5013"",""Area from WorldCover"",""6981"",""Cuerpos de aguas interiores"",""2020"",""2020"",""1000 ha"",""16.69"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""LBY"",""Libia"",""5013"",""Area from WorldCover"",""6981"",""Cuerpos de aguas interiores"",""2021"",""2021"",""1000 ha"",""21.11"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""LBY"",""Libia"",""5013"",""Area from WorldCover"",""6982"",""Cuerpos de agua costera y zonas intermareales"",""2020"",""2020"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""LBY"",""Libia"",""5013"",""Area from WorldCover"",""6982"",""Cuerpos de agua costera y zonas intermareales"",""2021"",""2021"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""LIE"",""Liechtenstein"",""5013"",""Area from WorldCover"",""6970"",""Superficies artificiales (incluidas las zonas urbanas y conexas)"",""2020"",""2020"",""1000 ha"",""0.68"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""LIE"",""Liechtenstein"",""5013"",""Area from WorldCover"",""6970"",""Superficies artificiales (incluidas las zonas urbanas y conexas)"",""2021"",""2021"",""1000 ha"",""0.86"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""LIE"",""Liechtenstein"",""5013"",""Area from WorldCover"",""6971"",""Cultivos herbáceos"",""2020"",""2020"",""1000 ha"",""0.75"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""LIE"",""Liechtenstein"",""5013"",""Area from WorldCover"",""6971"",""Cultivos herbáceos"",""2021"",""2021"",""1000 ha"",""0.84"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""LIE"",""Liechtenstein"",""5013"",""Area from WorldCover"",""6972"",""Cultivos madereros"",""2020"",""2020"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""LIE"",""Liechtenstein"",""5013"",""Area from WorldCover"",""6972"",""Cultivos madereros"",""2021"",""2021"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""LIE"",""Liechtenstein"",""5013"",""Area from WorldCover"",""6973"",""Cultivos múltiples o estratificados"",""2020"",""2020"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""LIE"",""Liechtenstein"",""5013"",""Area from WorldCover"",""6973"",""Cultivos múltiples o estratificados"",""2021"",""2021"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""LIE"",""Liechtenstein"",""5013"",""Area from WorldCover"",""6983"",""Pastizales"",""2020"",""2020"",""1000 ha"",""5.23"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""LIE"",""Liechtenstein"",""5013"",""Area from WorldCover"",""6983"",""Pastizales"",""2021"",""2021"",""1000 ha"",""5.11"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""LIE"",""Liechtenstein"",""5013"",""Area from WorldCover"",""6974"",""Áreas cubiertas por árboles"",""2020"",""2020"",""1000 ha"",""8.12"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""LIE"",""Liechtenstein"",""5013"",""Area from WorldCover"",""6974"",""Áreas cubiertas por árboles"",""2021"",""2021"",""1000 ha"",""8.02"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""LIE"",""Liechtenstein"",""5013"",""Area from WorldCover"",""6975"",""Manglares"",""2020"",""2020"",""1000 ha"",""0"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""LIE"",""Liechtenstein"",""5013"",""Area from WorldCover"",""6975"",""Manglares"",""2021"",""2021"",""1000 ha"",""0"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""LIE"",""Liechtenstein"",""5013"",""Area from WorldCover"",""6976"",""Áreas cubiertas por arbustos"",""2020"",""2020"",""1000 ha"",""0"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""LIE"",""Liechtenstein"",""5013"",""Area from WorldCover"",""6976"",""Áreas cubiertas por arbustos"",""2021"",""2021"",""1000 ha"",""0"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""LIE"",""Liechtenstein"",""5013"",""Area from WorldCover"",""6977"",""Vegetación arbustiva y/o herbácea, acuática o periódicamente inundada"",""2020"",""2020"",""1000 ha"",""0"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""LIE"",""Liechtenstein"",""5013"",""Area from WorldCover"",""6977"",""Vegetación arbustiva y/o herbácea, acuática o periódicamente inundada"",""2021"",""2021"",""1000 ha"",""0"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""LIE"",""Liechtenstein"",""5013"",""Area from WorldCover"",""6978"",""Áreas de vegetación natural dispersa"",""2020"",""2020"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""LIE"",""Liechtenstein"",""5013"",""Area from WorldCover"",""6978"",""Áreas de vegetación natural dispersa"",""2021"",""2021"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""LIE"",""Liechtenstein"",""5013"",""Area from WorldCover"",""6979"",""Tierras desérticas"",""2020"",""2020"",""1000 ha"",""0.22"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""LIE"",""Liechtenstein"",""5013"",""Area from WorldCover"",""6979"",""Tierras desérticas"",""2021"",""2021"",""1000 ha"",""0.14"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""LIE"",""Liechtenstein"",""5013"",""Area from WorldCover"",""6980"",""Nieve permanente y glaciares"",""2020"",""2020"",""1000 ha"",""0"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""LIE"",""Liechtenstein"",""5013"",""Area from WorldCover"",""6980"",""Nieve permanente y glaciares"",""2021"",""2021"",""1000 ha"",""0.01"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""LIE"",""Liechtenstein"",""5013"",""Area from WorldCover"",""6981"",""Cuerpos de aguas interiores"",""2020"",""2020"",""1000 ha"",""0.1"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""LIE"",""Liechtenstein"",""5013"",""Area from WorldCover"",""6981"",""Cuerpos de aguas interiores"",""2021"",""2021"",""1000 ha"",""0.12"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""LIE"",""Liechtenstein"",""5013"",""Area from WorldCover"",""6982"",""Cuerpos de agua costera y zonas intermareales"",""2020"",""2020"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""LIE"",""Liechtenstein"",""5013"",""Area from WorldCover"",""6982"",""Cuerpos de agua costera y zonas intermareales"",""2021"",""2021"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""LTU"",""Lituania"",""5013"",""Area from WorldCover"",""6970"",""Superficies artificiales (incluidas las zonas urbanas y conexas)"",""2020"",""2020"",""1000 ha"",""69.23"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""LTU"",""Lituania"",""5013"",""Area from WorldCover"",""6970"",""Superficies artificiales (incluidas las zonas urbanas y conexas)"",""2021"",""2021"",""1000 ha"",""89.03"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""LTU"",""Lituania"",""5013"",""Area from WorldCover"",""6971"",""Cultivos herbáceos"",""2020"",""2020"",""1000 ha"",""2233.72"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""LTU"",""Lituania"",""5013"",""Area from WorldCover"",""6971"",""Cultivos herbáceos"",""2021"",""2021"",""1000 ha"",""2286.86"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""LTU"",""Lituania"",""5013"",""Area from WorldCover"",""6972"",""Cultivos madereros"",""2020"",""2020"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""LTU"",""Lituania"",""5013"",""Area from WorldCover"",""6972"",""Cultivos madereros"",""2021"",""2021"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""LTU"",""Lituania"",""5013"",""Area from WorldCover"",""6973"",""Cultivos múltiples o estratificados"",""2020"",""2020"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""LTU"",""Lituania"",""5013"",""Area from WorldCover"",""6973"",""Cultivos múltiples o estratificados"",""2021"",""2021"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""LTU"",""Lituania"",""5013"",""Area from WorldCover"",""6983"",""Pastizales"",""2020"",""2020"",""1000 ha"",""1370.67"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""LTU"",""Lituania"",""5013"",""Area from WorldCover"",""6983"",""Pastizales"",""2021"",""2021"",""1000 ha"",""1302.43"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""LTU"",""Lituania"",""5013"",""Area from WorldCover"",""6974"",""Áreas cubiertas por árboles"",""2020"",""2020"",""1000 ha"",""2622.63"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""LTU"",""Lituania"",""5013"",""Area from WorldCover"",""6974"",""Áreas cubiertas por árboles"",""2021"",""2021"",""1000 ha"",""2657.72"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""LTU"",""Lituania"",""5013"",""Area from WorldCover"",""6975"",""Manglares"",""2020"",""2020"",""1000 ha"",""0"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""LTU"",""Lituania"",""5013"",""Area from WorldCover"",""6975"",""Manglares"",""2021"",""2021"",""1000 ha"",""0"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""LTU"",""Lituania"",""5013"",""Area from WorldCover"",""6976"",""Áreas cubiertas por arbustos"",""2020"",""2020"",""1000 ha"",""2.39"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""LTU"",""Lituania"",""5013"",""Area from WorldCover"",""6976"",""Áreas cubiertas por arbustos"",""2021"",""2021"",""1000 ha"",""1.07"",""E"",""Valor estimado"""
